GEO_ID	AREA_NAME	TABLE_ID	LINE_NUMBER	LINE_DESCRIPTION	ESTIMATE	MARGIN_OF_ERROR
50000US0102	Congressional District 2 (113th Congress), Alabama	DP02	149	West Indian (excluding Hispanic origin groups)	595	329
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	1	Total households	266530	4,493
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	2	Family households (families)	177471	5,220
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	3	With own children under 18 years	74383	3,782
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	4	Married-couple family	127718	4,942
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	5	With own children under 18 years	48665	3,018
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	6	Male householder, no wife present, family	9562	1,549
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	7	With own children under 18 years	4088	1,173
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	8	Female householder, no husband present, family	40191	3,191
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	9	With own children under 18 years	21630	2,376
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	10	Nonfamily households	89059	4,826
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	11	Householder living alone	75673	4,133
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	12	65 years and over	26224	2,256
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	13	Households with one or more people under 18 years	86657	4,060
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	14	Households with one or more people 65 years and over	66975	1,880
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	15	Average household size	2.49	0.04
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	16	Average family size	3.06	0.07
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	17	Population in households	664205	6,180
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	18	Householder	266530	4,493
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	19	Spouse	126935	4,841
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	20	Child	189063	6,613
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	21	Other relatives	49905	4,348
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	22	Nonrelatives	31772	3,862
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	23	Unmarried partner	10215	2,012
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	24	Males 15 years and over	267559	3,681
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	25	Never married	88270	4,066
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	26	Now married, except separated	136775	5,371
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	27	Separated	6326	1,486
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	28	Widowed	8166	1,403
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	29	Divorced	28022	3,476
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	30	Females 15 years and over	287314	2,346
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	31	Never married	77411	3,559
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	32	Now married, except separated	133650	5,226
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	33	Separated	10434	1,769
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	34	Widowed	29172	2,601
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	35	Divorced	36647	3,743
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	36	Number of women 15 to 50 years old who had a birth in the past 12 months	8598	1,790
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	37	Unmarried women (widowed, divorced, and never married)	3640	1,203
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	38	Per 1,000 unmarried women	40	13
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	39	Per 1,000 women 15 to 50 years old	50	11
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	40	Per 1,000 women 15 to 19 years old	55	30
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	41	Per 1,000 women 20 to 34 years old	90	19
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	42	Per 1,000 women 35 to 50 years old	11	8
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	43	Number of grandparents living with own grandchildren under 18 years	18579	2,373
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	44	Responsible for grandchildren	10884	1,955
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	45	Less than 1 year	2187	1,032
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	46	1 or 2 years	1925	698
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	47	3 or 4 years	1516	710
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	48	5 or more years	5256	1,541
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	49	Number of grandparents responsible for own grandchildren under 18 years	10884	1,955
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	50	Who are female	6644	1,165
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	51	Who are married	7872	1,835
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	52	Population 3 years and over enrolled in school	184955	5,528
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	53	Nursery school, preschool	10405	1,910
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	54	Kindergarten	8864	1,851
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	55	Elementary school (grades 1-8)	69806	3,014
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	56	High school (grades 9-12)	34546	2,168
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	57	College or graduate school	61334	3,404
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	58	Population 25 years and over	444628	4,353
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	59	Less than 9th grade	28358	2,286
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	60	9th to 12th grade, no diploma	59993	4,647
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	61	High school graduate (includes equivalency)	138493	4,839
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	62	Some college, no degree	95937	4,939
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	63	Associate's degree	33342	3,403
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	64	Bachelor's degree	54245	4,295
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	65	Graduate or professional degree	34260	3,355
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	66	Percent high school graduate or higher	80.1	1.1
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	67	Percent bachelor's degree or higher	19.9	1.2
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	68	Civilian population 18 years and over	523339	5,004
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	69	Civilian veterans	57606	3,283
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	70	Total Civilian Noninstitutionalized Population	667974	6,287
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	71	With a disability	115950	4,924
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	72	Under 18 years	154591	3,464
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	73	With a disability	8056	1,694
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	74	18 to 64 years	423816	4,219
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	75	With a disability	67572	4,073
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	76	65 years and over	89567	1,455
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	77	With a disability	40322	2,638
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	78	Population 1 year and over	675008	7,157
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	79	Same house	562293	9,350
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	80	Different house in the U.S.	109764	8,086
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	81	Same county	59696	6,985
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	82	Different county	50068	5,726
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	83	Same state	25540	3,372
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	84	Different state	24528	4,305
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	85	Abroad	2951	1,106
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	86	Total population	683095	6,726
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	87	Native	664722	6,867
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	88	Born in United States	657053	7,128
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	89	State of residence	450488	8,360
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	90	Different state	206565	7,837
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	91	Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)	7669	1,800
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	92	Foreign born	18373	2,402
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	93	Foreign-born population	18373	2,402
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	94	Naturalized U.S. citizen	6405	1,568
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	95	Not a U.S. citizen	11968	1,849
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	96	Population born outside the United States	26042	3,004
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	97	Native	7669	1,800
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	98	Entered 2000 or later	1788	835
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	99	Entered before 2000	5881	1,460
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	100	Foreign born	18373	2,402
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	101	Entered 2000 or later	11160	1,793
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	102	Entered before 2000	7213	1,583
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	103	Foreign-born population, excluding population born at sea	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	104	Europe	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	105	Asia	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	106	Africa	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	107	Oceania	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	108	Latin America	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	109	Northern America	N	N
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	110	Population 5 years and over	641683	6,108
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	111	English only	614433	6,021
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	112	Language other than English	27250	2,429
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	113	"Speak English less than ""very well"""	12751	2,292
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	114	Spanish	15417	1,793
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	115	"Speak English less than ""very well"""	7295	1,637
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	116	Other Indo-European languages	4142	1,218
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	117	"Speak English less than ""very well"""	868	520
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	118	Asian and Pacific Islander languages	6715	1,497
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	119	"Speak English less than ""very well"""	4246	1,491
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	120	Other languages	976	538
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	121	"Speak English less than ""very well"""	342	296
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	122	Total population	683095	6,726
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	123	American	125110	9,160
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	124	Arab	238	230
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	125	Czech	304	303
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	126	Danish	598	580
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	127	Dutch	8986	2,947
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	128	English	55535	5,578
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	129	French (except Basque)	7490	2,263
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	130	French Canadian	586	353
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	131	German	43835	5,854
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	132	Greek	477	333
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	133	Hungarian	602	403
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	134	Irish	67074	5,957
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	135	Italian	12499	3,015
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	136	Lithuanian	402	543
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	137	Norwegian	1976	960
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	138	Polish	4827	1,871
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	139	Portuguese	621	563
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	140	Russian	1483	840
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	141	Scotch-Irish	8841	1,927
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	142	Scottish	12213	2,765
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	143	Slovak	191	216
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	144	Subsaharan African	3922	1,736
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	145	Swedish	1538	779
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	146	Swiss	320	282
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	147	Ukrainian	138	141
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	148	Welsh	1313	801
50000US0103	Congressional District 3 (113th Congress), Alabama	DP02	149	West Indian (excluding Hispanic origin groups)	822	473
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	1	Total households	265226	4,142
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	2	Family households (families)	189608	4,725
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	3	With own children under 18 years	77169	3,513
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	4	Married-couple family	141762	4,323
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	5	With own children under 18 years	50783	2,811
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	6	Male householder, no wife present, family	12845	1,878
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	7	With own children under 18 years	7043	1,433
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	8	Female householder, no husband present, family	35001	2,627
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	9	With own children under 18 years	19343	2,181
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	10	Nonfamily households	75618	3,671
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	11	Householder living alone	68336	3,500
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	12	65 years and over	28846	1,875
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	13	Households with one or more people under 18 years	87404	3,619
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	14	Households with one or more people 65 years and over	76554	1,737
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	15	Average household size	2.54	0.04
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	16	Average family size	3.06	0.06
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	17	Population in households	673668	5,619
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	18	Householder	265226	4,142
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	19	Spouse	142668	4,313
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	20	Child	206090	5,668
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	21	Other relatives	41458	3,817
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	22	Nonrelatives	18226	2,448
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	23	Unmarried partner	8012	1,259
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	24	Males 15 years and over	269051	2,672
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	25	Never married	70786	3,185
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	26	Now married, except separated	150562	4,259
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	27	Separated	4868	1,100
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	28	Widowed	8100	1,287
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	29	Divorced	34735	3,016
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	30	Females 15 years and over	284957	3,026
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	31	Never married	57081	3,768
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	32	Now married, except separated	149696	5,085
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	33	Separated	8558	1,280
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	34	Widowed	34197	2,116
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	35	Divorced	35425	3,219
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	36	Number of women 15 to 50 years old who had a birth in the past 12 months	8081	1,426
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	37	Unmarried women (widowed, divorced, and never married)	1815	576
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	38	Per 1,000 unmarried women	24	8
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	39	Per 1,000 women 15 to 50 years old	51	9
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	40	Per 1,000 women 15 to 19 years old	17	12
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	41	Per 1,000 women 20 to 34 years old	105	20
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	42	Per 1,000 women 35 to 50 years old	18	8
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	43	Number of grandparents living with own grandchildren under 18 years	16149	1,889
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	44	Responsible for grandchildren	8895	1,354
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	45	Less than 1 year	1257	480
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	46	1 or 2 years	2475	1,147
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	47	3 or 4 years	1266	571
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	48	5 or more years	3897	969
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	49	Number of grandparents responsible for own grandchildren under 18 years	8895	1,354
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	50	Who are female	5220	812
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	51	Who are married	6847	1,336
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	52	Population 3 years and over enrolled in school	160945	3,858
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	53	Nursery school, preschool	5707	1,181
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	54	Kindergarten	7846	1,525
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	55	Elementary school (grades 1-8)	76456	2,912
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	56	High school (grades 9-12)	36267	2,196
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	57	College or graduate school	34669	2,831
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	58	Population 25 years and over	465731	4,157
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	59	Less than 9th grade	36877	2,944
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	60	9th to 12th grade, no diploma	64573	4,491
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	61	High school graduate (includes equivalency)	156407	5,365
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	62	Some college, no degree	105200	4,967
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	63	Associate's degree	33111	2,583
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	64	Bachelor's degree	42153	2,591
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	65	Graduate or professional degree	27410	2,461
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	66	Percent high school graduate or higher	78.2	1.2
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	67	Percent bachelor's degree or higher	14.9	0.7
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	68	Civilian population 18 years and over	525033	3,750
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	69	Civilian veterans	52752	3,228
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	70	Total Civilian Noninstitutionalized Population	674892	5,407
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	71	With a disability	132004	5,734
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	72	Under 18 years	155951	3,080
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	73	With a disability	8194	1,544
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	74	18 to 64 years	413436	3,965
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	75	With a disability	74944	4,600
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	76	65 years and over	105505	1,495
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	77	With a disability	48866	2,347
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	78	Population 1 year and over	675338	5,107
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	79	Same house	589448	9,165
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	80	Different house in the U.S.	85323	7,894
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	81	Same county	51636	6,194
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	82	Different county	33687	4,015
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	83	Same state	21302	3,131
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	84	Different state	12385	3,038
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	85	Abroad	567	480
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	86	Total population	682029	5,217
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	87	Native	659736	6,194
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	88	Born in United States	656645	6,350
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	89	State of residence	504948	7,660
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	90	Different state	151697	8,648
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	91	Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)	3091	936
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	92	Foreign born	22293	2,591
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	93	Foreign-born population	22293	2,591
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	94	Naturalized U.S. citizen	6227	2,080
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	95	Not a U.S. citizen	16066	2,074
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	96	Population born outside the United States	25384	2,755
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	97	Native	3091	936
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	98	Entered 2000 or later	664	441
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	99	Entered before 2000	2427	835
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	100	Foreign born	22293	2,591
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	101	Entered 2000 or later	8031	1,753
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	102	Entered before 2000	14262	2,198
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	103	Foreign-born population, excluding population born at sea	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	104	Europe	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	105	Asia	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	106	Africa	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	107	Oceania	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	108	Latin America	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	109	Northern America	N	N
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	110	Population 5 years and over	643058	4,983
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	111	English only	608152	5,402
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	112	Language other than English	34906	2,992
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	113	"Speak English less than ""very well"""	17244	1,846
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	114	Spanish	29150	2,662
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	115	"Speak English less than ""very well"""	15267	1,727
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	116	Other Indo-European languages	2907	1,054
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	117	"Speak English less than ""very well"""	512	349
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	118	Asian and Pacific Islander languages	2244	800
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	119	"Speak English less than ""very well"""	1052	561
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	120	Other languages	605	480
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	121	"Speak English less than ""very well"""	413	335
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	122	Total population	682029	5,217
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	123	American	123897	9,078
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	124	Arab	129	125
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	125	Czech	719	423
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	126	Danish	493	309
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	127	Dutch	10948	2,676
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	128	English	57304	4,341
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	129	French (except Basque)	8344	1,970
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	130	French Canadian	100	113
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	131	German	52206	5,006
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	132	Greek	645	427
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	133	Hungarian	910	672
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	134	Irish	77200	5,453
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	135	Italian	8431	2,123
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	136	Lithuanian	262	283
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	137	Norwegian	1918	817
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	138	Polish	2907	1,174
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	139	Portuguese	75	110
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	140	Russian	1194	823
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	141	Scotch-Irish	9871	1,985
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	142	Scottish	12033	2,108
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	143	Slovak	239	299
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	144	Subsaharan African	893	544
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	145	Swedish	2303	1,066
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	146	Swiss	196	168
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	147	Ukrainian	98	118
50000US0104	Congressional District 4 (113th Congress), Alabama	DP02	148	Welsh	4331	1,797
